anio,provincia,sexo,edad,cobertura_medica,cantidad
2010,54,Varón,23,"No tiene obra social, prepaga o plan estatal",5299.0
2010,54,Mujer,23,Obra social o prepaga (incluye PAMI),3876.0
2010,54,Varón,23,Obra social o prepaga (incluye PAMI),3226.0
2010,54,Mujer,23,Programas o planes estatales de salud,270.0
2010,54,Varón,23,Programas o planes estatales de salud,172.0
2010,54,Mujer,24,"No tiene obra social, prepaga o plan estatal",4692.0
2010,54,Varón,24,"No tiene obra social, prepaga o plan estatal",4877.0
2010,54,Varón,24,Obra social o prepaga (incluye PAMI),3663.0
2010,54,Mujer,24,Obra social o prepaga (incluye PAMI),4129.0
2010,54,Mujer,24,Programas o planes estatales de salud,388.0
2010,54,Varón,24,Programas o planes estatales de salud,125.0
2010,54,Varón,25,"No tiene obra social, prepaga o plan estatal",4527.0
2010,54,Mujer,25,"No tiene obra social, prepaga o plan estatal",4125.0
2010,54,Mujer,25,Obra social o prepaga (incluye PAMI),4105.0
2010,54,Varón,25,Obra social o prepaga (incluye PAMI),3631.0
2010,54,Varón,25,Programas o planes estatales de salud,163.0
2010,54,Mujer,25,Programas o planes estatales de salud,364.0
2010,54,Mujer,26,"No tiene obra social, prepaga o plan estatal",3911.0
2010,54,Varón,26,"No tiene obra social, prepaga o plan estatal",4265.0
2010,54,Mujer,26,Obra social o prepaga (incluye PAMI),3807.0
2010,54,Varón,26,Obra social o prepaga (incluye PAMI),3675.0
2010,54,Mujer,26,Programas o planes estatales de salud,286.0
2010,54,Varón,26,Programas o planes estatales de salud,202.0
2010,54,Mujer,27,"No tiene obra social, prepaga o plan estatal",4076.0
2010,54,Varón,27,"No tiene obra social, prepaga o plan estatal",3913.0
2010,54,Mujer,27,Obra social o prepaga (incluye PAMI),4087.0
2010,54,Varón,27,Obra social o prepaga (incluye PAMI),3706.0
2010,54,Mujer,27,Programas o planes estatales de salud,373.0
2010,54,Varón,27,Programas o planes estatales de salud,205.0
2010,54,Varón,28,"No tiene obra social, prepaga o plan estatal",4219.0
2010,54,Mujer,28,"No tiene obra social, prepaga o plan estatal",4014.0
2010,54,Varón,28,Obra social o prepaga (incluye PAMI),3946.0
2010,54,Mujer,28,Obra social o prepaga (incluye PAMI),4189.0
2010,54,Varón,28,Programas o planes estatales de salud,156.0
2010,54,Mujer,28,Programas o planes estatales de salud,304.0
2010,54,Varón,29,"No tiene obra social, prepaga o plan estatal",3819.0
2010,54,Mujer,29,"No tiene obra social, prepaga o plan estatal",3611.0
2010,54,Varón,29,Obra social o prepaga (incluye PAMI),4018.0
2010,54,Mujer,29,Obra social o prepaga (incluye PAMI),3835.0
2010,54,Varón,29,Programas o planes estatales de salud,191.0
2010,54,Mujer,29,Programas o planes estatales de salud,373.0
2010,54,Varón,30,"No tiene obra social, prepaga o plan estatal",3997.0
2010,54,Mujer,30,"No tiene obra social, prepaga o plan estatal",3626.0
2010,54,Varón,30,Obra social o prepaga (incluye PAMI),4129.0
2010,54,Mujer,30,Obra social o prepaga (incluye PAMI),4632.0
2010,54,Varón,30,Programas o planes estatales de salud,197.0
2010,54,Mujer,30,Programas o planes estatales de salud,342.0
2010,54,Varón,31,"No tiene obra social, prepaga o plan estatal",3153.0
2010,54,Mujer,31,"No tiene obra social, prepaga o plan estatal",3222.0
2010,54,Varón,31,Obra social o prepaga (incluye PAMI),4239.0
2010,54,Mujer,31,Obra social o prepaga (incluye PAMI),4749.0
2010,54,Varón,31,Programas o planes estatales de salud,192.0
2010,54,Mujer,31,Programas o planes estatales de salud,319.0
2010,54,Mujer,32,"No tiene obra social, prepaga o plan estatal",3273.0
2010,54,Varón,32,"No tiene obra social, prepaga o plan estatal",3414.0
2010,54,Mujer,32,Obra social o prepaga (incluye PAMI),4462.0
2010,54,Varón,32,Obra social o prepaga (incluye PAMI),3953.0
2010,54,Mujer,32,Programas o planes estatales de salud,326.0
2010,54,Varón,32,Programas o planes estatales de salud,217.0
2010,54,Varón,33,"No tiene obra social, prepaga o plan estatal",3066.0
2010,54,Mujer,33,"No tiene obra social, prepaga o plan estatal",3187.0
2010,54,Varón,33,Obra social o prepaga (incluye PAMI),4029.0
2010,54,Mujer,33,Obra social o prepaga (incluye PAMI),4055.0
2010,54,Varón,33,Programas o planes estatales de salud,216.0
2010,54,Mujer,33,Programas o planes estatales de salud,339.0
2010,54,Mujer,34,"No tiene obra social, prepaga o plan estatal",2753.0
2010,54,Varón,34,"No tiene obra social, prepaga o plan estatal",2849.0
2010,54,Mujer,34,Obra social o prepaga (incluye PAMI),4097.0
2010,54,Varón,34,Obra social o prepaga (incluye PAMI),3663.0
2010,54,Mujer,34,Programas o planes estatales de salud,315.0
2010,54,Varón,34,Programas o planes estatales de salud,175.0
2010,54,Varón,35,"No tiene obra social, prepaga o plan estatal",3033.0
2010,54,Mujer,35,"No tiene obra social, prepaga o plan estatal",2934.0
2010,54,Varón,35,Obra social o prepaga (incluye PAMI),3763.0
2010,54,Mujer,35,Obra social o prepaga (incluye PAMI),4256.0
2010,54,Varón,35,Programas o planes estatales de salud,235.0
2010,54,Mujer,35,Programas o planes estatales de salud,308.0
2010,54,Mujer,36,"No tiene obra social, prepaga o plan estatal",2643.0
2010,54,Varón,36,"No tiene obra social, prepaga o plan estatal",2790.0
2010,54,Mujer,36,Obra social o prepaga (incluye PAMI),3874.0
2010,54,Varón,36,Obra social o prepaga (incluye PAMI),3610.0
2010,54,Mujer,36,Programas o planes estatales de salud,317.0
2010,54,Varón,36,Programas o planes estatales de salud,151.0
2010,54,Varón,37,"No tiene obra social, prepaga o plan estatal",2515.0
2010,54,Mujer,37,"No tiene obra social, prepaga o plan estatal",2509.0
2010,54,Varón,37,Obra social o prepaga (incluye PAMI),3498.0
2010,54,Mujer,37,Obra social o prepaga (incluye PAMI),3837.0
2010,54,Varón,37,Programas o planes estatales de salud,197.0
2010,54,Mujer,37,Programas o planes estatales de salud,307.0
2010,54,Mujer,38,"No tiene obra social, prepaga o plan estatal",2562.0
2010,54,Varón,38,"No tiene obra social, prepaga o plan estatal",2689.0
2010,54,Mujer,38,Obra social o prepaga (incluye PAMI),3883.0
2010,54,Varón,38,Obra social o prepaga (incluye PAMI),3499.0
2010,54,Mujer,38,Programas o planes estatales de salud,399.0
2010,54,Varón,38,Programas o planes estatales de salud,235.0
2010,54,Mujer,39,"No tiene obra social, prepaga o plan estatal",2409.0
2010,54,Varón,39,"No tiene obra social, prepaga o plan estatal",2409.0
2010,54,Varón,39,Obra social o prepaga (incluye PAMI),3320.0
2010,54,Mujer,39,Obra social o prepaga (incluye PAMI),3655.0
2010,54,Varón,39,Programas o planes estatales de salud,199.0
2010,54,Mujer,39,Programas o planes estatales de salud,312.0
2010,54,Mujer,40,"No tiene obra social, prepaga o plan estatal",2436.0
2010,54,Varón,40,"No tiene obra social, prepaga o plan estatal",2566.0
2010,54,Varón,40,Obra social o prepaga (incluye PAMI),3379.0
2010,54,Mujer,40,Obra social o prepaga (incluye PAMI),3640.0
2010,54,Mujer,40,Programas o planes estatales de salud,354.0
2010,54,Varón,40,Programas o planes estatales de salud,221.0
2010,54,Varón,41,"No tiene obra social, prepaga o plan estatal",2176.0
2010,54,Mujer,41,"No tiene obra social, prepaga o plan estatal",2035.0
2010,54,Varón,41,Obra social o prepaga (incluye PAMI),3156.0
2010,54,Mujer,41,Obra social o prepaga (incluye PAMI),3277.0
2010,54,Varón,41,Programas o planes estatales de salud,282.0
2010,54,Mujer,41,Programas o planes estatales de salud,255.0
2010,54,Varón,42,"No tiene obra social, prepaga o plan estatal",2209.0
2010,54,Mujer,42,"No tiene obra social, prepaga o plan estatal",2045.0
2010,54,Varón,42,Obra social o prepaga (incluye PAMI),3022.0
2010,54,Mujer,42,Obra social o prepaga (incluye PAMI),3203.0
2010,54,Varón,42,Programas o planes estatales de salud,204.0
2010,54,Mujer,42,Programas o planes estatales de salud,275.0
2010,54,Mujer,43,"No tiene obra social, prepaga o plan estatal",2079.0
2010,54,Varón,43,"No tiene obra social, prepaga o plan estatal",2285.0
2010,54,Mujer,43,Obra social o prepaga (incluye PAMI),3369.0
2010,54,Varón,43,Obra social o prepaga (incluye PAMI),3029.0
2010,54,Mujer,43,Programas o planes estatales de salud,340.0
2010,54,Varón,43,Programas o planes estatales de salud,223.0
2010,54,Mujer,44,"No tiene obra social, prepaga o plan estatal",2127.0
2010,54,Varón,44,"No tiene obra social, prepaga o plan estatal",2082.0
2010,54,Mujer,44,Obra social o prepaga (incluye PAMI),3346.0
2010,54,Varón,44,Obra social o prepaga (incluye PAMI),3163.0
2010,54,Mujer,44,Programas o planes estatales de salud,360.0
2010,54,Varón,44,Programas o planes estatales de salud,176.0
2010,54,Varón,45,"No tiene obra social, prepaga o plan estatal",2421.0
2010,54,Mujer,45,"No tiene obra social, prepaga o plan estatal",2075.0
2010,54,Mujer,45,Obra social o prepaga (incluye PAMI),3580.0
2010,54,Varón,45,Obra social o prepaga (incluye PAMI),3228.0
2010,54,Mujer,45,Programas o planes estatales de salud,309.0
2010,54,Varón,45,Programas o planes estatales de salud,199.0
2010,54,Varón,46,"No tiene obra social, prepaga o plan estatal",2216.0
2010,54,Mujer,46,"No tiene obra social, prepaga o plan estatal",1992.0
2010,54,Varón,46,Obra social o prepaga (incluye PAMI),3006.0
2010,54,Mujer,46,Obra social o prepaga (incluye PAMI),3644.0
2010,54,Varón,46,Programas o planes estatales de salud,264.0
2010,54,Mujer,46,Programas o planes estatales de salud,285.0
2010,54,Mujer,47,"No tiene obra social, prepaga o plan estatal",2107.0
2010,54,Varón,47,"No tiene obra social, prepaga o plan estatal",2058.0
2010,54,Mujer,47,Obra social o prepaga (incluye PAMI),3496.0
2010,54,Varón,47,Obra social o prepaga (incluye PAMI),3414.0
2010,54,Mujer,47,Programas o planes estatales de salud,329.0
2010,54,Varón,47,Programas o planes estatales de salud,219.0
2010,54,Varón,48,"No tiene obra social, prepaga o plan estatal",2206.0
2010,54,Mujer,48,"No tiene obra social, prepaga o plan estatal",1995.0
2010,54,Varón,48,Obra social o prepaga (incluye PAMI),3172.0
2010,54,Mujer,48,Obra social o prepaga (incluye PAMI),3375.0
2010,54,Varón,48,Programas o planes estatales de salud,262.0
2010,54,Mujer,48,Programas o planes estatales de salud,351.0
2010,54,Mujer,49,"No tiene obra social, prepaga o plan estatal",1869.0
2010,54,Varón,49,"No tiene obra social, prepaga o plan estatal",2046.0
2010,54,Mujer,49,Obra social o prepaga (incluye PAMI),3096.0
2010,54,Varón,49,Obra social o prepaga (incluye PAMI),2844.0
2010,54,Mujer,49,Programas o planes estatales de salud,326.0
2010,54,Varón,49,Programas o planes estatales de salud,271.0
2010,54,Varón,50,"No tiene obra social, prepaga o plan estatal",2317.0
2010,54,Mujer,50,"No tiene obra social, prepaga o plan estatal",1790.0
2010,54,Varón,50,Obra social o prepaga (incluye PAMI),3018.0
2010,54,Mujer,50,Obra social o prepaga (incluye PAMI),3348.0
2010,54,Varón,50,Programas o planes estatales de salud,246.0
2010,54,Mujer,50,Programas o planes estatales de salud,344.0
2010,54,Varón,51,"No tiene obra social, prepaga o plan estatal",1947.0
2010,54,Mujer,51,"No tiene obra social, prepaga o plan estatal",1703.0
2010,54,Varón,51,Obra social o prepaga (incluye PAMI),2736.0
2010,54,Mujer,51,Obra social o prepaga (incluye PAMI),2878.0
2010,54,Varón,51,Programas o planes estatales de salud,198.0
2010,54,Mujer,51,Programas o planes estatales de salud,318.0
2010,54,Varón,52,"No tiene obra social, prepaga o plan estatal",1938.0
2010,54,Mujer,52,"No tiene obra social, prepaga o plan estatal",1680.0
2010,54,Varón,52,Obra social o prepaga (incluye PAMI),2956.0
2010,54,Mujer,52,Obra social o prepaga (incluye PAMI),2878.0
2010,54,Mujer,52,Programas o planes estatales de salud,241.0
2010,54,Varón,52,Programas o planes estatales de salud,154.0
2010,54,Mujer,53,"No tiene obra social, prepaga o plan estatal",1772.0
2010,54,Varón,53,"No tiene obra social, prepaga o plan estatal",2125.0
2010,54,Mujer,53,Obra social o prepaga (incluye PAMI),2705.0
2010,54,Varón,53,Obra social o prepaga (incluye PAMI),2792.0
2010,54,Mujer,53,Programas o planes estatales de salud,291.0
2010,54,Varón,53,Programas o planes estatales de salud,226.0
2010,54,Mujer,54,"No tiene obra social, prepaga o plan estatal",1423.0
2010,54,Varón,54,"No tiene obra social, prepaga o plan estatal",1854.0
2010,54,Mujer,54,Obra social o prepaga (incluye PAMI),2774.0
2010,54,Varón,54,Obra social o prepaga (incluye PAMI),2452.0
2010,54,Mujer,54,Programas o planes estatales de salud,347.0
2010,54,Varón,54,Programas o planes estatales de salud,220.0
2010,54,Varón,55,"No tiene obra social, prepaga o plan estatal",2043.0
2010,54,Mujer,55,"No tiene obra social, prepaga o plan estatal",1417.0
2010,54,Varón,55,Obra social o prepaga (incluye PAMI),2503.0
2010,54,Mujer,55,Obra social o prepaga (incluye PAMI),2739.0
2010,54,Mujer,55,Programas o planes estatales de salud,322.0
2010,54,Varón,55,Programas o planes estatales de salud,224.0
2010,54,Mujer,56,"No tiene obra social, prepaga o plan estatal",1331.0
2010,54,Varón,56,"No tiene obra social, prepaga o plan estatal",1840.0
2010,54,Mujer,56,Obra social o prepaga (incluye PAMI),2315.0
2010,54,Varón,56,Obra social o prepaga (incluye PAMI),2468.0
2010,54,Varón,56,Programas o planes estatales de salud,159.0
2010,54,Mujer,56,Programas o planes estatales de salud,281.0
2010,54,Varón,57,"No tiene obra social, prepaga o plan estatal",1611.0
2010,54,Mujer,57,"No tiene obra social, prepaga o plan estatal",1378.0
2010,54,Varón,57,Obra social o prepaga (incluye PAMI),2278.0
2010,54,Mujer,57,Obra social o prepaga (incluye PAMI),2458.0
2010,54,Varón,57,Programas o planes estatales de salud,192.0
2010,54,Mujer,57,Programas o planes estatales de salud,300.0
2010,54,Varón,58,"No tiene obra social, prepaga o plan estatal",1659.0
2010,54,Mujer,58,"No tiene obra social, prepaga o plan estatal",1273.0
2010,54,Mujer,58,Obra social o prepaga (incluye PAMI),2359.0
2010,54,Varón,58,Obra social o prepaga (incluye PAMI),2248.0
2010,54,Varón,58,Programas o planes estatales de salud,185.0
2010,54,Mujer,58,Programas o planes estatales de salud,311.0
2010,54,Varón,59,"No tiene obra social, prepaga o plan estatal",1476.0
2010,54,Mujer,59,"No tiene obra social, prepaga o plan estatal",1073.0
2010,54,Varón,59,Obra social o prepaga (incluye PAMI),1915.0
2010,54,Mujer,59,Obra social o prepaga (incluye PAMI),2350.0
2010,54,Varón,59,Programas o planes estatales de salud,243.0
2010,54,Mujer,59,Programas o planes estatales de salud,240.0
2010,54,Varón,60,"No tiene obra social, prepaga o plan estatal",1512.0
2010,54,Mujer,60,"No tiene obra social, prepaga o plan estatal",1069.0
2010,54,Varón,60,Obra social o prepaga (incluye PAMI),2025.0
2010,54,Mujer,60,Obra social o prepaga (incluye PAMI),2444.0
2010,54,Varón,60,Programas o planes estatales de salud,213.0
2010,54,Mujer,60,Programas o planes estatales de salud,285.0
2010,54,Mujer,61,"No tiene obra social, prepaga o plan estatal",787.0
2010,54,Varón,61,"No tiene obra social, prepaga o plan estatal",1155.0
2010,54,Varón,61,Obra social o prepaga (incluye PAMI),1861.0
2010,54,Mujer,61,Obra social o prepaga (incluye PAMI),2274.0
2010,54,Varón,61,Programas o planes estatales de salud,216.0
2010,54,Mujer,61,Programas o planes estatales de salud,184.0
2010,54,Varón,62,"No tiene obra social, prepaga o plan estatal",1211.0
2010,54,Mujer,62,"No tiene obra social, prepaga o plan estatal",655.0
2010,54,Mujer,62,Obra social o prepaga (incluye PAMI),2270.0
2010,54,Varón,62,Obra social o prepaga (incluye PAMI),1642.0
2010,54,Varón,62,Programas o planes estatales de salud,148.0
2010,54,Mujer,62,Programas o planes estatales de salud,170.0
2010,54,Mujer,63,"No tiene obra social, prepaga o plan estatal",452.0
2010,54,Varón,63,"No tiene obra social, prepaga o plan estatal",1222.0
2010,54,Mujer,63,Obra social o prepaga (incluye PAMI),2610.0
2010,54,Varón,63,Obra social o prepaga (incluye PAMI),1577.0
2010,54,Mujer,63,Programas o planes estatales de salud,129.0
2010,54,Varón,63,Programas o planes estatales de salud,201.0
2010,54,Mujer,64,"No tiene obra social, prepaga o plan estatal",331.0
2010,54,Varón,64,"No tiene obra social, prepaga o plan estatal",1012.0
2010,54,Mujer,64,Obra social o prepaga (incluye PAMI),2366.0
2010,54,Varón,64,Obra social o prepaga (incluye PAMI),1644.0
2010,54,Mujer,64,Programas o planes estatales de salud,95.0
2010,54,Varón,64,Programas o planes estatales de salud,164.0
2010,54,Varón,65,"No tiene obra social, prepaga o plan estatal",898.0
2010,54,Mujer,65,"No tiene obra social, prepaga o plan estatal",300.0
2010,54,Varón,65,Obra social o prepaga (incluye PAMI),1756.0
2010,54,Mujer,65,Obra social o prepaga (incluye PAMI),2344.0
2010,54,Varón,65,Programas o planes estatales de salud,138.0
2010,54,Mujer,65,Programas o planes estatales de salud,69.0
2010,54,Varón,66,"No tiene obra social, prepaga o plan estatal",405.0
2010,54,Mujer,66,"No tiene obra social, prepaga o plan estatal",202.0
2010,54,Varón,66,Obra social o prepaga (incluye PAMI),1932.0
2010,54,Mujer,66,Obra social o prepaga (incluye PAMI),2267.0
2010,54,Varón,66,Programas o planes estatales de salud,73.0
2010,54,Mujer,66,Programas o planes estatales de salud,67.0
2010,54,Varón,67,"No tiene obra social, prepaga o plan estatal",287.0
2010,54,Mujer,67,"No tiene obra social, prepaga o plan estatal",213.0
2010,54,Varón,67,Obra social o prepaga (incluye PAMI),1921.0
2010,54,Mujer,67,Obra social o prepaga (incluye PAMI),2244.0
2010,54,Varón,67,Programas o planes estatales de salud,48.0
2010,54,Mujer,67,Programas o planes estatales de salud,97.0
2010,54,Mujer,68,"No tiene obra social, prepaga o plan estatal",162.0
2010,54,Varón,68,"No tiene obra social, prepaga o plan estatal",266.0
2010,54,Mujer,68,Obra social o prepaga (incluye PAMI),2022.0
2010,54,Varón,68,Obra social o prepaga (incluye PAMI),1876.0
2010,54,Mujer,68,Programas o planes estatales de salud,61.0
2010,54,Varón,68,Programas o planes estatales de salud,50.0
2010,54,Varón,69,"No tiene obra social, prepaga o plan estatal",202.0
2010,54,Mujer,69,"No tiene obra social, prepaga o plan estatal",141.0
2010,54,Varón,69,Obra social o prepaga (incluye PAMI),1792.0
2010,54,Mujer,69,Obra social o prepaga (incluye PAMI),1898.0
2010,54,Mujer,69,Programas o planes estatales de salud,65.0
2010,54,Varón,69,Programas o planes estatales de salud,42.0
2010,54,Mujer,70,"No tiene obra social, prepaga o plan estatal",283.0
2010,54,Varón,70,"No tiene obra social, prepaga o plan estatal",247.0
2010,54,Mujer,70,Obra social o prepaga (incluye PAMI),2067.0
2010,54,Varón,70,Obra social o prepaga (incluye PAMI),1830.0
2010,54,Mujer,70,Programas o planes estatales de salud,84.0
2010,54,Varón,70,Programas o planes estatales de salud,42.0
2010,54,Mujer,71,"No tiene obra social, prepaga o plan estatal",150.0
2010,54,Varón,71,"No tiene obra social, prepaga o plan estatal",156.0
2010,54,Mujer,71,Obra social o prepaga (incluye PAMI),1782.0
2010,54,Varón,71,Obra social o prepaga (incluye PAMI),1707.0
2010,54,Mujer,71,Programas o planes estatales de salud,51.0
2010,54,Varón,71,Programas o planes estatales de salud,22.0
2010,54,Varón,72,"No tiene obra social, prepaga o plan estatal",165.0
2010,54,Mujer,72,"No tiene obra social, prepaga o plan estatal",153.0
2010,54,Varón,72,Obra social o prepaga (incluye PAMI),1467.0
2010,54,Mujer,72,Obra social o prepaga (incluye PAMI),1812.0
2010,54,Varón,72,Programas o planes estatales de salud,24.0
2010,54,Mujer,72,Programas o planes estatales de salud,58.0
2010,54,Varón,73,"No tiene obra social, prepaga o plan estatal",147.0
2010,54,Mujer,73,"No tiene obra social, prepaga o plan estatal",138.0
2010,54,Varón,73,Obra social o prepaga (incluye PAMI),1574.0
2010,54,Mujer,73,Obra social o prepaga (incluye PAMI),1698.0
2010,54,Varón,73,Programas o planes estatales de salud,26.0
2010,54,Mujer,73,Programas o planes estatales de salud,25.0
2010,54,Varón,74,"No tiene obra social, prepaga o plan estatal",161.0
2010,54,Mujer,74,"No tiene obra social, prepaga o plan estatal",138.0
2010,54,Varón,74,Obra social o prepaga (incluye PAMI),1394.0
2010,54,Mujer,74,Obra social o prepaga (incluye PAMI),1523.0
2010,54,Varón,74,Programas o planes estatales de salud,50.0
2010,54,Mujer,74,Programas o planes estatales de salud,42.0
2010,54,Mujer,75,"No tiene obra social, prepaga o plan estatal",171.0
2010,54,Varón,75,"No tiene obra social, prepaga o plan estatal",136.0
2010,54,Mujer,75,Obra social o prepaga (incluye PAMI),1508.0
2010,54,Varón,75,Obra social o prepaga (incluye PAMI),1266.0
2010,54,Varón,75,Programas o planes estatales de salud,23.0
2010,54,Mujer,75,Programas o planes estatales de salud,43.0
2010,54,Mujer,76,"No tiene obra social, prepaga o plan estatal",102.0
2010,54,Varón,76,"No tiene obra social, prepaga o plan estatal",90.0
2010,54,Mujer,76,Obra social o prepaga (incluye PAMI),1308.0
2010,54,Varón,76,Obra social o prepaga (incluye PAMI),1038.0
2010,54,Mujer,76,Programas o planes estatales de salud,52.0
2010,54,Varón,76,Programas o planes estatales de salud,24.0
2010,54,Mujer,77,"No tiene obra social, prepaga o plan estatal",155.0
2010,54,Varón,77,"No tiene obra social, prepaga o plan estatal",100.0
2010,54,Mujer,77,Obra social o prepaga (incluye PAMI),1162.0
2010,54,Varón,77,Obra social o prepaga (incluye PAMI),1095.0
2010,54,Mujer,77,Programas o planes estatales de salud,20.0
2010,54,Varón,77,Programas o planes estatales de salud,11.0
2010,54,Varón,78,"No tiene obra social, prepaga o plan estatal",113.0
2010,54,Mujer,78,"No tiene obra social, prepaga o plan estatal",99.0
2010,54,Varón,78,Obra social o prepaga (incluye PAMI),993.0
2010,54,Mujer,78,Obra social o prepaga (incluye PAMI),1021.0
2010,54,Mujer,78,Programas o planes estatales de salud,23.0
2010,54,Varón,78,Programas o planes estatales de salud,13.0
2010,54,Varón,79,"No tiene obra social, prepaga o plan estatal",83.0
2010,54,Mujer,79,"No tiene obra social, prepaga o plan estatal",97.0
2010,54,Varón,79,Obra social o prepaga (incluye PAMI),771.0
2010,54,Mujer,79,Obra social o prepaga (incluye PAMI),1118.0
2010,54,Varón,79,Programas o planes estatales de salud,14.0
2010,54,Mujer,79,Programas o planes estatales de salud,11.0
2010,54,Mujer,80,"No tiene obra social, prepaga o plan estatal",118.0
2010,54,Varón,80,"No tiene obra social, prepaga o plan estatal",80.0
2010,54,Mujer,80,Obra social o prepaga (incluye PAMI),1247.0
2010,54,Varón,80,Obra social o prepaga (incluye PAMI),868.0
2010,54,Varón,80,Programas o planes estatales de salud,15.0
2010,54,Mujer,80,Programas o planes estatales de salud,24.0
2010,54,Mujer,81,"No tiene obra social, prepaga o plan estatal",67.0
2010,54,Varón,81,"No tiene obra social, prepaga o plan estatal",62.0
2010,54,Mujer,81,Obra social o prepaga (incluye PAMI),995.0
2010,54,Varón,81,Obra social o prepaga (incluye PAMI),717.0
2010,54,Mujer,81,Programas o planes estatales de salud,37.0
2010,54,Varón,81,Programas o planes estatales de salud,17.0
2010,54,Mujer,82,"No tiene obra social, prepaga o plan estatal",73.0
2010,54,Varón,82,"No tiene obra social, prepaga o plan estatal",56.0
2010,54,Mujer,82,Obra social o prepaga (incluye PAMI),791.0
2010,54,Varón,82,Obra social o prepaga (incluye PAMI),596.0
2010,54,Mujer,82,Programas o planes estatales de salud,15.0
2010,54,Varón,82,Programas o planes estatales de salud,11.0
2010,54,Mujer,83,"No tiene obra social, prepaga o plan estatal",82.0
2010,54,Varón,83,"No tiene obra social, prepaga o plan estatal",55.0
2010,54,Mujer,83,Obra social o prepaga (incluye PAMI),780.0
2010,54,Varón,83,Obra social o prepaga (incluye PAMI),485.0
2010,54,Mujer,83,Programas o planes estatales de salud,19.0
2010,54,Varón,83,Programas o planes estatales de salud,13.0
2010,54,Varón,84,"No tiene obra social, prepaga o plan estatal",60.0
2010,54,Mujer,84,"No tiene obra social, prepaga o plan estatal",85.0
2010,54,Varón,84,Obra social o prepaga (incluye PAMI),533.0
2010,54,Mujer,84,Obra social o prepaga (incluye PAMI),578.0
2010,54,Varón,84,Programas o planes estatales de salud,7.0
2010,54,Mujer,84,Programas o planes estatales de salud,6.0
2010,54,Mujer,85,"No tiene obra social, prepaga o plan estatal",46.0
2010,54,Varón,85,"No tiene obra social, prepaga o plan estatal",38.0
2010,54,Mujer,85,Obra social o prepaga (incluye PAMI),566.0
2010,54,Varón,85,Obra social o prepaga (incluye PAMI),343.0
2010,54,Mujer,85,Programas o planes estatales de salud,29.0
2010,54,Varón,85,Programas o planes estatales de salud,7.0
2010,54,Mujer,86,"No tiene obra social, prepaga o plan estatal",33.0
2010,54,Varón,86,"No tiene obra social, prepaga o plan estatal",27.0
2010,54,Mujer,86,Obra social o prepaga (incluye PAMI),449.0
2010,54,Varón,86,Obra social o prepaga (incluye PAMI),282.0
2010,54,Mujer,86,Programas o planes estatales de salud,8.0
2010,54,Varón,86,Programas o planes estatales de salud,1.0
2010,54,Mujer,87,"No tiene obra social, prepaga o plan estatal",32.0
2010,54,Varón,87,"No tiene obra social, prepaga o plan estatal",24.0
2010,54,Mujer,87,Obra social o prepaga (incluye PAMI),388.0
2010,54,Varón,87,Obra social o prepaga (incluye PAMI),272.0
2010,54,Mujer,87,Programas o planes estatales de salud,4.0
2010,54,Varón,87,Programas o planes estatales de salud,0.0
2010,54,Varón,88,"No tiene obra social, prepaga o plan estatal",24.0
2010,54,Mujer,88,"No tiene obra social, prepaga o plan estatal",43.0
2010,54,Varón,88,Obra social o prepaga (incluye PAMI),235.0
2010,54,Mujer,88,Obra social o prepaga (incluye PAMI),325.0
2010,54,Mujer,88,Programas o planes estatales de salud,11.0
2010,54,Varón,88,Programas o planes estatales de salud,7.0
2010,54,Mujer,89,"No tiene obra social, prepaga o plan estatal",31.0
2010,54,Varón,89,"No tiene obra social, prepaga o plan estatal",10.0
2010,54,Mujer,89,Obra social o prepaga (incluye PAMI),270.0
2010,54,Varón,89,Obra social o prepaga (incluye PAMI),115.0
2010,54,Mujer,89,Programas o planes estatales de salud,26.0
2010,54,Varón,89,Programas o planes estatales de salud,3.0
2010,54,Mujer,90,"No tiene obra social, prepaga o plan estatal",42.0
2010,54,Varón,90,"No tiene obra social, prepaga o plan estatal",29.0
2010,54,Varón,90,Obra social o prepaga (incluye PAMI),131.0
2010,54,Mujer,90,Obra social o prepaga (incluye PAMI),240.0
2010,54,Mujer,90,Programas o planes estatales de salud,9.0
2010,54,Varón,90,Programas o planes estatales de salud,4.0
2010,54,Varón,91,"No tiene obra social, prepaga o plan estatal",4.0
2010,54,Mujer,91,"No tiene obra social, prepaga o plan estatal",33.0
2010,54,Varón,91,Obra social o prepaga (incluye PAMI),91.0
2010,54,Mujer,91,Obra social o prepaga (incluye PAMI),148.0
2010,54,Varón,91,Programas o planes estatales de salud,4.0
2010,54,Mujer,91,Programas o planes estatales de salud,4.0
2010,54,Mujer,92,"No tiene obra social, prepaga o plan estatal",11.0
2010,54,Varón,92,"No tiene obra social, prepaga o plan estatal",8.0
2010,54,Mujer,92,Obra social o prepaga (incluye PAMI),104.0
2010,54,Varón,92,Obra social o prepaga (incluye PAMI),65.0
2010,54,Mujer,92,Programas o planes estatales de salud,4.0
2010,54,Varón,92,Programas o planes estatales de salud,2.0
2010,54,Varón,93,"No tiene obra social, prepaga o plan estatal",20.0
2010,54,Mujer,93,"No tiene obra social, prepaga o plan estatal",12.0
2010,54,Varón,93,Obra social o prepaga (incluye PAMI),77.0
2010,54,Mujer,93,Obra social o prepaga (incluye PAMI),110.0
2010,54,Varón,93,Programas o planes estatales de salud,1.0
