id,nombre,id_departamento,es_publico,terapia_intensiva
50221682126362,CENTRO DE SALUD LOTE 42 BLAS PARERA,22_168,False,False
10066792200273,HOSPITAL MUNICIPAL RIVADAVIA,6_679,True,False
10065602100275,HOSPITAL MARIANO Y LUCIANO DE LA VEGA,6_560,False,True
10062242200288,HOSPITAL MUNICIPAL DE CHIVILCOY,6_224,True,True
10061052200292,HOSPITAL MUNICIPAL DR. IGNACIO PIROVANO,6_105,True,False
10067562200293,HOSPITAL CENTRAL DE SAN ISIDRO DR. MELCHOR A. POSSE,6_756,True,True
10060072200300,HOSPITAL MUNICIPAL DR. DEMETRIO CARMELO LOYARTE,6_7,True,False
10064272318519,SANATORIO PRIVADO MADERO,6_427,False,True
10065812200301,HOSPITAL MUNICIPAL DR. EMILIO FERREYRA,6_581,True,False
10061192200302,HOSPITAL MUNICIPAL FRANCISCO CARAM,6_119,True,False
10065882200308,HOSPITAL MUNICIPAL DR. MANUEL ARCE,6_588,True,False
10067602200313,HOSPITAL MUNICIPAL DR. RAUL LARCADE,6_760,True,True
10065882200318,HOSPITAL MUNICIPAL ENRIQUETA DUDIGNAC,6_588,True,False
10066722200321,HOSPITAL MUNICIPAL GENERAL EUSTAQUIO DIAZ VELEZ,6_672,True,True
10066382200322,HOSPITAL MUNICIPAL JUAN CIRILO SANGUINETTI,6_638,True,True
10064622200328,HOSPITAL MUNICIPAL LEANDRO N. ALEM,6_462,True,False
10065682200332,HOSPITAL MUNICIPAL OSTACIANA B. DE LAVIGNOLE,6_568,True,True
10067422200337,HOSPITAL MUNICIPAL SAN CAYETANO,6_742,True,True
10064122300347,HOSPITAL PRIVADO DR. ALBERTO DUHAU,6_412,False,True
10061052200363,HOSPITAL SUBZONAL DR. MIGUEL L. CAPREDONI,6_105,True,False
10060702200364,HOSPITAL SUBZONAL GENERAL DR. LINO PIÑEIRO,6_70,True,True
10066862200369,HOSPITAL MUNICIPAL SATURNINO UNZUE,6_686,True,True
15064132300726,GERIATRICO LOS ABUELOS,6_413,False,False
10661612173003,CENTRO DE SALUD LOS TOLDOS,66_161,False,False
15062942300801,HOGAR DE ANCIANOS IRENE DALL OCCHIO,6_294,False,False
51062942302953,CENTRO DE DIAGNOSTICO GENERAL ARENALES,6_294,False,False
52067632303096,INSTITUTO DE TERAPIA RADIANTE SAN NICOLAS SRL,6_763,False,False
15060702300717,GERIATRICO III MILENIUM,6_70,False,False
50066232301700,POLICLINICA PAMPA SALUD SRL,6_623,False,False
15067702301041,RESIDENCIA PARA ANCIANOS SAN FRANCISCO DE ASIS,6_770,False,False
51221402126623,LABORATORIO CENTRAL DE SALUD PUBLICA DRA. FRANCISCA LUNA DE BOLSI,22_140,False,False
50067562301724,POLICLINICA PRIVADA INSTITUTO OFTALMOLOGICO DEL NORTE,6_756,False,False
15067562300746,GERIATRICO SAN AGUSTIN,6_756,False,False
50060282301399,CENTRO INTEGRAL DE ORTOPEDIA Y TRAUMATOLOGIA ADROGUE (C.I.O.T. ADROGUE),6_28,False,False
15068052300958,HOGAR RESIDENCIAL LOS TRONCOS,6_805,False,False
13068402300580,CLINICA PRIVADA DE SALUD MENTAL SANTA MARIA (M),6_840,False,False
15068612300954,HOGAR PARA LA TERCERA EDAD,6_861,False,False
15067602300711,GERIATRICO EL PINAR DE GLADYS,6_760,False,False
15067602300975,HOGAR Y CENTRO DE DIA LA QUINTA,6_760,False,False
50660282173254,PROGRAMA PUENTE,66_28,False,False
53067002303145,SERVICIO AMBULANCIAS PARA EL TRASLADO DE PACIENTES SIN RIESGO DE VIDA,6_700,False,False
50340422147153,CENTRO DE SALUD C. AB. MISION TACAAGLE,34_42,False,False
15068612300787,HOGAR DE ANCIANOS DEL BUEN AIRE,6_861,False,False
50340422147167,CENTRO DE SALUD PORTON NEGRO,34_42,False,False
50340282147082,CENTRO DE SALUD TRES PALMITAS,34_28,False,False
50340282147075,CENTRO DE SALUD BARRIO VIEJO,34_28,False,False
50340282147074,CENTRO DE SALUD  BARRIO ESPERANZA,34_28,False,False
50340352147168,CENTRO DE SALUD POSTA CAMBIO ZALAZAR,34_35,False,False
15065882300921,HOGAR GERIATRICO RESIDENCIAL SANTA LUCIA,6_588,False,False
50062242202382,UNIDAD SANITARIA LA UNION,6_224,True,False
50062602202397,UNIDAD SANITARIA LAS FLORES DE ESTEBAN ECHEVERRIA,6_260,True,False
50065602202398,UNIDAD SANITARIA LAS FLORES DE MORENO,6_560,True,False
50064122202399,UNIDAD SANITARIA LAS HERAS DE JOSE C. PAZ,6_412,True,False
50063572202400,UNIDAD SANITARIA LAS HERAS DE MAR DEL PLATA,6_357,True,False
50064902202407,UNIDAD SANITARIA LAVALLOL,6_490,True,False
50063572202411,UNIDAD SANITARIA LOCAL CASA DEL NIÑO,6_357,True,False
50065602202414,UNIDAD SANITARIA LOMAS DE CASASCO,6_560,True,False
50065322202418,CENTRO DE ATENCION PRIMARIA DE LA SALUD BLANDENGUES,6_532,True,False
50066382202419,UNIDAD SANITARIA LOS CACHORROS,6_638,True,False
50060582202421,UNIDAD SANITARIA LOS EUCALIPTOS,6_658,True,False
50060582202422,UNIDAD SANITARIA LOS FRESNOS,6_658,True,False
50065602202423,UNIDAD SANITARIA LOS PARAISOS,6_560,True,False
50061342202425,UNIDAD SANITARIA LOS POZOS,6_134,True,False
50067632202430,UNIDAD SANITARIA M. RAMIREZ,6_763,True,False
50065682202433,UNIDAD SANITARIA MALVINAS ARGENTINAS DE HAEDO,6_568,True,False
50064202202438,UNIDAD SANITARIA MAR DE AJO NORTE,6_420,True,False
50062742202443,UNIDAD SANITARIA MARTIN FIERRO DE FLORENCIO VARELA,6_274,True,False
50065602202444,UNIDAD SANITARIA MARTIN FIERRO DE MORENO,6_560,True,False
50060212202447,UNIDAD SANITARIA MECHITA,6_21,True,False
50068332202453,SALA DE PRIMEROS AUXILIOS RANCHOS VIRGEN DE LUJAN,6_833,True,False
50066382202454,UNIDAD SANITARIA MONSEÑOR TOMAS REGGIO,6_638,True,False
50220212126368,CENTRO DE SALUD MARIA MADRE DE ESPERANZA - BARRIO SAN CAYETANO,22_21,False,False
50220632126372,CENTRO DE SALUD MONTEVIDEO,22_63,False,False
50220632126377,CENTRO DE SALUD OBRA MEDICA EDUCACIONAL JUM,22_63,False,False
50221052126390,CENTRO DE SALUD PAMPA HERMOSA,22_105,False,False
50221052126391,CENTRO DE SALUD PAMPA IPORA GUAZU,22_105,False,False
50220632126397,CENTRO DE SALUD PAMPA TOLOZA GRANDE,22_63,False,False
50220632126400,CENTRO DE SALUD PARAJE KOLBAS KM 77,22_63,False,False
50220632126408,CENTRO DE SALUD PASO SOSA,22_63,False,False
50220632126410,CENTRO DE SALUD PARAJE GUEMES,22_63,False,False
50220632126413,CENTRO DE SALUD POZO DEL GALLO,22_63,False,False
50221052126415,CENTRO DE SALUD POZO DEL INDIO,22_105,False,False
50220632126421,CENTRO DE SALUD POZO LA GRINGA,22_63,False,False
50220632126422,CENTRO DE SALUD POZO LOS SURIS,22_63,False,False
50221682126426,CENTRO DE SALUD PTO NUMERO 3 EL AGUARA LOTE 39,22_168,False,False
50220142126430,CENTRO DE SALUD PUERTO LAS PALMAS,22_14,False,False
50220632126431,CENTRO DE SALUD QUEBRACHAL,22_63,False,False
50221542126434,CENTRO DE SALUD SALTO DE LA VIEJA,22_154,False,False
50220072126437,CENTRO DE SALUD SAN ANTONIO,22_7,False,False
50220842126439,CENTRO DE SALUD SAN ANTONIO,22_84,False,False
50220982126441,CENTRO DE SALUD SAN CAYETANO,22_98,False,False
50221192126448,CENTRO DE SALUD SANTA ELENA,22_119,False,False
50220632126451,CENTRO DE SALUD SANTA RITA,22_63,False,False
10068542200373,HOSPITAL SUBZONAL SATURNINO E. UNZUE,6_854,True,True
10064272300376,HOSPITAL VECINAL DE LA TABLADA,6_427,False,False
10064132100381,HOSPITAL ZONAL GENERAL AGUDOS ABRAHAM PIÑEYRO - AREA B,6_413,False,False
10060282100389,HOSPITAL ZONAL GENERAL AGUDOS DR. LUCIO V. MELENDEZ,6_28,False,True
10068822100396,HOSPITAL ZONAL GENERAL DE AGUDOS VIRGEN DEL CARMEN DE ZARATE,6_882,False,True
10064412100404,HOSPITAL INTERZONAL GENERAL DE AGUDOS SAN ROQUE,6_441,False,True
10064972200409,HOSPITAL ZONAL MUNICIPAL NUESTRA SEÑORA DE LUJAN,6_497,True,True
10062742300412,INSTITUTO DEL DIAGNOSTICO FLORENCIO VARELA,6_274,False,False
10060982300414,INSTITUTO MEDICO ARGENTINO DE BERISSO SA,6_98,False,True
10062242300417,INSTITUTO MEDICO DEL OESTE SRL,6_224,False,True
10064412300422,INSTITUTO MEDICO PLATENSE SA,6_441,False,True
10064412300425,INSTITUTO OLAZABAL S.R.L,6_441,False,False
10064412300439,SANATORIO ARGENTINO DE LA PLATA,6_441,False,True
10064272300447,SANATORIO CLINICA MODELO LAFERRERE SA,6_427,False,True
10060282300456,SANATORIO MODELO ADROGUE,6_28,False,True
10068402300458,SANATORIO MODELO NUESTRA SEÑORA DE LA MERCED,6_840,False,True
10066092300465,SANATORIO PEHUAJO SA,6_609,False,False
10061892300466,SANATORIO POLICLINICO DE CORONEL DORREGO,6_189,False,True
10061962300468,SANATORIO PRINGLES,6_196,False,True
15065882300695,GERIATRICO,6_588,False,False
50066092301741,POLICONSULTORIOS PEHUAJO,6_609,False,False
50064132301426,CENTRO MEDICO LA PEQUEÑA FAMILIA,6_413,False,False
52064132303065,CENTRO EDUCATIVO TERAPEUTICO INSTITUTO RENACER,6_413,False,False
15060702300768,HOGAR CEFERINO NAMUNCURA,6_70,False,False
14060352300634,CENTRO DE REHABILITACION CON INTERNACION SERES 2 (D),6_35,False,False
15067352300817,HOGAR DE ANCIANOS SAN JOSE,6_735,False,False
50221402126184,CENTRO DE SALUD CIUDAD DE LOS MILAGROS,22_140,False,False
13060582300564,CLINICA DE PSICOPATOLOGIA PHSIQUIS SA (M),6_658,False,False
52066232303048,CENTRO DE DIALISIS KOLFF SA,6_623,False,False
52067632302994,CENTRO DE DIA CRECIENDO DE ASOCIACION DE PADRES Y AMIGOS COOPERANZA SAN NICOLAS,6_763,False,False
50062702301620,FUNDACION AME SALUD,6_270,False,False
10660562173001,CENTRO DE SALUD DRAGONES,66_56,False,False
50063712301571,CONSULTORIOS EXTERNOS DE LA ASOCIACION MUTUAL BOMBEROS VOLUNTARIOS DE VILLA BALLESTER,6_371,False,False
15067562301038,RESIDENCIA PARA ADULTOS MAYORES BOULOGNE,6_756,False,False
50067602301662,MEDICINA DEL DOLOR IMED SRL,6_760,False,False
50065682301354,CENTRO DE SALUD SAN LUCAS,6_568,False,False
50063712301425,CENTRO MEDICO JOSE HERNANDEZ,6_371,False,False
15063712300739,GERIATRICO PARQUE,6_371,False,False
15063712300945,HOGAR GERIATRICO YAPEYU,6_371,False,False
50064412301066,BREAST CLINICA DE LA MAMA,6_441,False,False
15064902301006,RESIDENCIA GERIATRICA EL ROSAL,6_490,False,False
15064122300738,GERIATRICO NUEVO HOGAR,6_412,False,False
53064412703150,SERVICIO DE AMBULANCIAS PARA EL TRASLADO DE PACIENTES SIN RIESGO DE VIDA,6_441,False,False
15060282300886,HOGAR GERIATRICO LA RESIDENCIA,6_28,False,False
52060282303088,FUNDACION VIDA NUEVA,6_28,False,False
50060562202468,UNIDAD SANITARIA N° 1 SAN JOSE OBRERO DE BAHIA BLANCA,6_56,True,False
50062742202470,UNIDAD SANITARIA N° 1 ZEBALLOS DE FLORENCIO VARELA,6_274,True,False
50060282202483,UNIDAD SANITARIA N° 11 LA GLORIA DE SAN JOSE,6_28,True,False
50065952202486,UNIDAD SANITARIA N° 11 RUFINO FAL DE OLAVARRIA,6_595,True,False
50064412202490,UNIDAD SANITARIA N° 12 DE LA PLATA,6_441,True,False
50062602202491,UNIDAD SANITARIA N° 12 DE LUIS GUILLON,6_260,True,False
50060492202495,UNIDAD SANITARIA N° 12 SAGRADO CORAZON DE JESUS,6_49,True,False
50065392202499,UNIDAD SANITARIA N° 13 DE MERLO,6_539,True,False
50064412202513,UNIDAD SANITARIA N° 15 DE LA PLATA,6_441,True,False
50065952202514,UNIDAD SANITARIA N° 15 DE SANTA LUISA,6_595,True,False
50060352202516,UNIDAD SANITARIA N° 16 DE AVELLANEDA,6_35,True,False
50065952202524,UNIDAD SANITARIA N° 17 DAMASO ARCE DE OLAVARRIA,6_595,True,False
50060352202525,UNIDAD SANITARIA N° 17 DE AVELLANEDA,6_35,True,False
50065392202528,UNIDAD SANITARIA N° 17 MADRE DEL PUEBLO DE MERLO,6_539,True,False
50064412202536,UNIDAD SANITARIA N° 18 DE LA PLATA,6_441,True,False
50062452202540,UNIDAD SANITARIA N° 184 DE ENSENADA,6_245,True,False
50064412202550,UNIDAD SANITARIA N° 2 DE LA PLATA,6_441,True,False
50062702202552,CENTRO DE SALUD N° 2,6_270,True,False
50062742202553,UNIDAD SANITARIA N° 2 DE ZEBALLOS FLORENCIO VARELA,6_274,True,False
50060492202555,UNIDAD SANITARIA N° 2 SAN JOSE DE AZUL,6_49,True,False
50062602202558,UNIDAD SANITARIA N° 20 ALTOS DE MONTE GRANDE DE EL JAGUEL,6_260,True,False
50220842126454,CENTRO DE SALUD SELVAS DEL RIO DE ORO,22_84,False,False
50220282126459,CENTRO DE SALUD TRES ESTACAS,22_28,False,False
50220432126462,CENTRO DE SALUD TRES MOJONES,22_43,False,False
50220632126465,CENTRO DE SALUD VIBORA BLANCA,22_63,False,False
50220212126466,CENTRO DE SALUD VICTORIA WAKS -  BARRIO MONSEÑOR DE CARLO,22_21,False,False
50221402126472,CENTRO DE SALUD VILLA CRISTO REY,22_140,False,False
50221402126473,CENTRO DE SALUD VILLA DON ALBERTO,22_140,False,False
50221402126482,CENTRO DE SALUD VILLA LUZURIAGA DRA MICUCCI,22_140,False,False
50221402126484,CENTRO DE SALUD VILLA PEGORARO,22_140,False,False
50220632126488,CENTRO DE SALUD VIZCACHERAL,22_63,False,False
50220632126490,CENTRO DE SALUD YAPEYU,22_63,False,False
50221402326499,CENTRO MEDICO ALBERDI,22_140,False,False
50221402126512,CENTRO ODONTOLOGICO SANTA APOLONIA,22_140,False,False
50221402126517,CENTRO REGIONAL DE REFERENCIA VILLA LIBERTAD A. M. DE JUSTO,22_140,False,False
50220212326526,INSTITUTO DE CARDIOLOGIA,22_21,False,False
50221402326539,INSTITUTO MEDICO 9 DE JULIO,22_140,False,False
50221402326543,PLENA,22_140,False,False
50221402326544,POLICLINICO DEL PUERTO,22_140,False,False
50221402326546,POLICONSULTORIO (CAMIONEROS) ARBO Y BLANCO 771,22_140,False,False
50221402326547,POLICONSULTORIO (SAMBARINO),22_140,False,False
10064412300478,SANATORIO SAN JOSE DE VILLA ELISA,6_441,False,False
10066512300483,SANATORIO Y MATERNIDAD DR. J. DARREGUEIRA,6_651,False,False
10062382200485,HOSPITAL SAN ROQUE,6_238,True,False
10066512200488,UNIDAD SANITARIA BORDENAVE - DR. ADOLFO FERNANDEZ MUNILLA,6_651,True,False
10066092200505,UNIDAD SANITARIA FRANCISCO MADERO,6_609,True,False
10066512200506,UNIDAD SANITARIA FELIPE SOLA,6_651,True,False
12060582200557,HOSPITAL SUBZONAL ESPECIALIZADO MATERNO INFANTIL SAN FRANCISCO SOLANO,6_658,True,True
13065812306615,CLINICA PSIQUIATRICA PRIVADA JOSE INGENIEROS,6_581,False,False
13060282300563,CLINICA CENTRO MEDICO NEUROPSIQUIATRICO (M),6_28,False,False
52064122306617,CENTRO DE DIA APRENDIENDO A SER II,6_412,False,False
13065812100620,HOSPITAL SUBZONAL NEUROPSIQUIATRICO DR. D. J. TARABORELLI,6_581,False,False
50540282364768,CONSULTORIO ODONTOLOGICO DR. RIVERO Y CABRERA,54_28,False,False
14062102300647,CLINICA PRIVADA DE OJOS DE CHACABUCO,6_210,False,False
14060582300653,CENTRO GENS,6_658,False,False
14060282100662,HOSPITAL SUBZONAL ESPECIALIZADO EN REHABILITACION DR. JORGE,6_28,False,False
14063572000671,INSTITUTO NACIONAL DE REHABILITACION PSICOFISICA DEL SUR,6_357,False,False
14062102300672,INSTITUTO OFTALMOLOGICO DEL NOROESTE,6_210,False,False
15064482300692,CENTRO MODELO DE GERIATRIA,6_448,False,False
50540282364772,CONSULTORIO ODONTOLOGICO DRA. BARRIOS SILVINA GABRIELA,54_28,False,False
50540282364778,CONSULTORIO ODONTOLOGICO DRA. PADROS BEATRIZ MARTA,54_28,False,False
50540282364796,CONSULTORIO ODONTOLOGICO DRES. MARTIN Y SOSA,54_28,False,False
15068612300916,HOGAR GERIATRICO RECUERDOS,6_861,False,False
15060562300755,LA CASA DE LA ABUELA DE AJAX S.R.L (EX SAN NICOLAS),6_56,False,False
15060562300863,HOGAR GERIATRICO E.B,6_56,False,False
15060562300960,HOGAR SAN PATRICIO,6_56,False,False
52060562303093,HOMBRE NUEVO,6_56,False,False
50060562301720,POLICLINICA PRIVADA FERROVIARIO,6_56,False,False
50060562301717,POLICLINICA PRIVADA DEL SINDICATO DE LUZ Y FUERZA,6_56,False,False
50060562301503,CENTRO TERAPEUTICO BAHIA BLANCA METODO MAXIMO RAVENNA,6_56,False,False
52060562303014,CENTRO DE DIA Nº 1,6_56,False,False
13060912300600,COMUNIDAD TERAPEUTICA CREER ES CREAR,6_91,False,False
15060492300813,HOGAR GERIATRICO RESIDENCIA AZUL,6_49,False,False
15064552300806,HOGAR DE ANCIANOS LA RESIDENCIA,6_455,False,False
50063712301716,POLICLINICA PRIVADA DE ZENTRUM SA TRAUMATOLOGIA Y DEPORTOLOGIA,6_371,False,False
15068612300879,HOGAR GERIATRICO DE LA FUNDACION TOLSTOY INC,6_861,False,False
15068052300844,HOGAR GERIATRICO ALTOS DE PACHECO,6_805,False,False
51661262173511,LABORATORIO DE ENFERMEDADES TROPICALES,66_126,False,False
53660282173572,SAMEC,66_28,False,False
50063712801676,POLICLINICA ASOCIACION MUTUAL DE EMPLEADOS DE COMERCIO DE SAN MARTIN,6_371,False,False
52068402303017,CENTRO DE DIA OCUPACIONAL ARCO IRIS,6_840,False,False
13064132300568,CLINICA NEUROPSIQUIATRICA PRIVADA RESIDENCIA TERAPEUTICA,6_413,False,False
15065882300696,GERIATRICO ( CALLE SANTA FE Y R. RAMOS),6_588,False,False
50066382301686,POLICLINICA DE LA FUNDACION FAVALORO PARA LA DOCENCIA E INVESTIGACION MEDICA,6_638,False,False
15068612300691,CENTRO MIRASOLES PARA MAYORES,6_861,False,False
50065952202567,UNIDAD SANITARIA N° 23 BELEN,6_595,True,False
50060912202569,UNIDAD SANITARIA N° 24 DE BERAZATEGUI,6_91,True,False
50065952202572,UNIDAD SANITARIA N° 25 ACUPO,6_595,True,False
50065392202574,UNIDAD SANITARIA N° 25 DE MERLO,6_539,True,False
50062602202575,UNIDAD SANITARIA N° 25 DE 9 DE ABRIL,6_260,True,False
50064412202576,UNIDAD SANITARIA N° 26 DE LA PLATA,6_441,True,False
50060282202586,UNIDAD SANITARIA N° 3 BARRIO LINDO DE MALVINAS ARGENTINAS,6_28,True,False
50064412202588,UNIDAD SANITARIA N° 3 DE LA PLATA,6_441,True,False
50064412202602,UNIDAD SANITARIA N° 33 DE LA GRANJA,6_441,True,False
50065392202604,UNIDAD SANITARIA N° 34 DE MERLO,6_539,True,False
50065392202608,UNIDAD SANITARIA N° 36 DE MERLO,6_539,True,False
50060492202614,UNIDAD SANITARIA N° 4 DE AZUL,6_49,True,False
50060912202615,UNIDAD SANITARIA N° 4 DE BERAZATEGUI,6_91,True,False
50064412202618,UNIDAD SANITARIA N° 4 DE LA PLATA,6_441,True,False
50060492202629,UNIDAD SANITARIA N° 5 DE AZUL,6_49,True,False
50063642202632,UNIDAD SANITARIA N° 5 DE GENERAL RODRIGUEZ,6_364,True,False
50065602202637,UNIDAD SANITARIA N° 5 DR. CORSI DE MORENO,6_560,True,False
50060352202640,UNIDAD SANITARIA N° 6 DE AVELLANEDA,6_35,True,False
50062602202644,UNIDAD SANITARIA N° 6 DE ESTEBAN ECHEVERRIA,6_260,True,False
50063642202645,UNIDAD SANITARIA N° 6 DE GENERAL RODRIGUEZ,6_364,True,False
50064412202647,UNIDAD SANITARIA N° 6 DE LA PLATA,6_441,True,False
50221402326549,POLICONSULTORIO MZ 79 PC 2 CASA 8 BARRIO ESPAÑA,22_140,False,False
50221402326552,POLICONSULTORIO HIPOLITO YRIGOYEN 159,22_140,False,False
50221402326553,POLICONSULTORIO AVENIDA ESPAÑA 59,22_140,False,False
50221682326563,POLICONSULTORIO,22_168,False,False
50221402326570,POLICONSULTORIO AVENIDA SARMIENTO 312,22_140,False,False
50220772326572,POLICONSULTORIO,22_77,False,False
50221402026575,POLICONSULTORIO AEROPUERTO INTERNACIONAL RESISTENCIA,22_140,False,False
50221402326581,POLICONSULTORIO C E M I D,22_140,False,False
50220212426584,UNIDAD 11 COLONIA PENAL PRESIDENCIA ROQUE SAENZ PEÑA,22_21,True,False
50221402326594,POLICONSULTORIO INSTITUTO VIDA,22_140,False,False
50221402326595,POLICONSULTORIO LA SEGUNDA S.A.,22_140,False,False
50221332326602,CONSULTORIOS CLINICOS QUITILIPI,22_133,False,False
50220982326609,POLICONSULTORIO SARMIENTO,22_98,False,False
50221402026611,UNIDAD 7 - PRISION REGIONAL DEL NORTE,22_140,True,False
50220772126613,PUESTO SANITARIO A COLONIA POPULAR,22_77,False,False
51221402326620,INSTITUTO MEDICO DE DIAGNOSTICO POR IMAGENES,22_140,False,False
51220842326624,NUEVO CONSULTORIO RADIOLOGICO,22_84,False,False
51221402326625,SERVICIO DE DIAGNOSTICO POR IMAGEN,22_140,False,False
52220982326633,CENTRO DE NEFROLOGIA Y DIALISIS FRESENIUS MEDICAL CARE DE VILLA ANGELA,22_98,False,False
50020012315536,CENTRO MEDICO PEDIATRICO PALERMO,2_14,False,False
51020012315554,DIAGNOSTICO MEDICO (SEDE CENTRAL),2_2,False,False
52020012315570,CENTRO MEDICO DE REHABILITACION CARI,2_5,False,False
52020012315590,CENTRO DE DIALISIS RENAL,2_13,False,False
53020012315608,FUNDACION HEMOCENTRO BUENOS AIRES,2_5,False,False
15064412300708,GERIATRICO EL AMANECER -(39 -230),6_441,False,False
15064102300710,GERIATRICO EL PARAISO,6_410,False,False
15068612300724,HOGAR GERIATRICO SAN REMO,6_861,False,False
15064692300727,GERIATRICO LOS ALERCES,6_469,False,False
15062702300743,HOGAR GERIATRICO RESIDENCIAL EZEIZA,6_270,False,False
15067602300752,GERIATRICO SAN IGNACIO,6_760,False,False
15060562300756,GERIATRICO SAN PANTALEON,6_56,False,False
15066512300771,HOGAR DE ANCIANOS,6_651,False,False
15061752200776,HOGAR GERIATRICO CARLOS STEEB,6_175,True,False
15064412300780,HOGAR DE ANCIANOS DIGNIDAD S.A.,6_441,False,False
15066862300790,HOGAR DE ANCIANOS EL PARAISO,6_686,False,False
15065882300796,HOGAR DE ANCIANOS FACUNDO QUIROGA - VIRGEN DE LUJAN,6_588,False,False
15061682200799,HOGAR DE ANCIANOS GENOVEVA LIFORENA DE ALDAZ,6_168,True,False
15062102200803,HOGAR DE ANCIANOS,6_210,True,False
15062802200808,HOGAR DE ANCIANOS MUNICIPAL AMANDA FIGUEROA DE VILLAVERDE,6_280,True,False
15060702200818,HOGAR DE ANCIANOS SAN JOSE DE BARADERO,6_70,True,False
15064272300823,HOGAR DE ANCIANOS SAN MARTIN,6_427,False,False
15066232300841,HOGAR GERIATRICO SANTA CECILIA,6_623,False,False
15060492300842,HOGAR GERIATRICO ABUELOS FELICES,6_49,False,False
15068402300703,GERIATRICO CASEROS S.R.L,6_840,False,False
50068612301410,CENTRO MEDICO CEREDEN,6_861,False,False
50900352196474,POSTA SANITARIA CAMPO BELLO,90_35,False,False
15060492300794,HOGAR DE ANCIANOS ERNESTINA DARHANPE DE MALERE,6_49,False,False
15068052300996,RESIDENCIA GERIATRICA CAZON,6_805,False,False
50068052301654,INSTITUTO PEDIATRICO ALICIA MOREAU DE JUSTO,6_805,False,False
50620912170085,CAPS BARRIO ESTADIO,62_91,False,False
52066382302989,CENTRO DE DIA ASOCIACION EDUCADORA ITA WEGMAN,6_638,False,False
50620912170084,CAPS BARRIO ESFUERZO PROPIO,62_91,False,False
10065682300009,CENTRO MEDICO ALCORTA,6_568,False,False
50340562147150,CENTRO DE SALUD BARRIO LA PAZ,34_56,False,False
50340562147158,CENTRO DE SALUD EL ARCO,34_56,False,False
50340632147081,CENTRO DE SALUD SAN MARTIN,34_63,False,False
50064412301714,POLICLINICA PRIVADA DE ORTOPEDIA Y TRAUMATOLOGIA S.R.L.,6_441,False,False
15064342300733,GERIATRICO MI HOGAR,6_434,False,False
15065152300907,HOGAR GERIATRICO NUESTRA SEÑORA DE GUADALUPE,6_515,False,False
15060582300899,HOGAR GERIATRICO MARIA SARA LONA,6_658,False,False
15063712306653,DIETAUBEN (HOGAR GERIATRICO),6_371,False,False
15067602300758,RESIDENCIA SAN CAMILO DE LELIS,6_760,False,False
50060352301552,CNA ASEGURADORA DE RIESGOS DE TRABAJO SA,6_35,False,False
50060352301413,CENTRO MEDICO DE ATENCION PRIMARIA OSECAC,6_35,False,False
52061342303058,WELCOME CRI,6_134,False,False
13064342300594,CLINICA SANTA LAURA S.A. (M),6_434,False,False
50064342301895,SALA DE PRIMEROS AUXILIOS VILLA ATLANTIDA,6_434,False,False
50068402202653,UNIDAD SANITARIA N° 7 DE EL PALOMAR,6_840,True,False
50060352202663,UNIDAD SANITARIA N° 8 DE AVELLANEDA,6_35,True,False
50062702202664,CENTRO DE SALUD N° 8,6_270,True,False
50062602202665,UNIDAD SANITARIA N° 8 DE ESTEBAN ECHEVERRIA,6_260,True,False
50062452202668,UNIDAD SANITARIA N° 8 ISLA SANTIAGO DE ENSENADA,6_245,True,False
50068402202670,UNIDAD SANITARIA N° 8 VILLA MATHEU DE TRES DE FEBRERO,6_840,True,False
50065952202676,UNIDAD SANITARIA N° 9 DE COLONIA SAN MIGUEL,6_595,True,False
50063712202680,UNIDAD SANITARIA N° 9 DE VILLA BILLINGHURST,6_371,True,False
50060282202685,UNIDAD SANITARIA N° 9 VENDRAMINI DE BURZACO,6_28,True,False
50060632202686,UNIDAD SANITARIA NAPALEOFU,6_63,True,False
50060702202692,UNIDAD SANITARIA NUESTRA SEÑORA DE POMPEYA,6_70,True,False
50060562202695,UNIDAD SANITARIA NUEVA BELGRANO,6_56,True,False
50062102202698,UNIDAD SANITARIA OHIGGINS,6_210,True,False
50066482202706,UNIDAD SANITARIA PARQUE AMERICANO,6_648,True,False
50062032202709,UNIDAD SANITARIA PASMAN,6_203,True,False
50065602202710,UNIDAD SANITARIA POSTA PARQUE PASO DEL REY,6_560,True,False
50062522202722,UNIDAD SANITARIA PERIFERICA RAMON CARILLO DE GARIN,6_252,True,False
50062742202723,UNIDAD SANITARIA PICO DE ORO DR. NICOLAS BOCUZZI,6_274,True,False
50060212202726,UNIDAD SANITARIA PLA,6_21,True,False
50065602202731,UNIDAD SANITARIA POSTA JARDINES I,6_560,True,False
53220212326639,ASOCIACION MUTUAL EMPLEADOS DE LA SANIDAD (A.M.E.S.),22_21,False,False
53221402326644,EQUIPO MEDICO DE EMERGENCIAS-E.M.E.,22_140,False,False
53221402326648,TRANSPORTE DE RESIDUOS PATOLOGICOS,22_140,False,False
10260212429010,HOSPITAL MILITAR REGIONAL COMODORO RIVADAVIA,26_21,True,False
10260072129031,HOSPITAL RURAL PUERTO PIRAMIDES,26_7,False,False
10260912129034,HOSPITAL RURAL SARMIENTO,26_91,False,False
10260562129035,HOSPITAL RURAL TECKA,26_56,False,False
10260212329044,SANATORIO ASOCIACION ESPAÑOLA DE SOCORROS MUTUOS SA,26_21,False,True
